"","Codigo","Provincia","Municipio","Comarca","Tasainicial","LONGITUD_ETRS89","LATITUD_ETRS89","Indemnizacion","Valor_Prod","VIVO","Ind_VP2"
"3177",50203,50,203,5,0.14441377,-0.78336563,41.61871805,0,1007.2,1,0
"3178",42064,42,64,5,0.046582916,-1.96554756,41.61898986,265045.26,3706054.94,12,0.0715168189060899
"3179",47127,47,127,4,0.075738188,-4.21662986,41.62004384,241498.79,2421254.39,12,0.0997411882854655
"3180",47151,47,151,2,0.059250071,-5.0887661,41.62095885,235076.57,2766733.24,12,0.0849653904472554
"3181",47016,47,16,2,0.059250071,-5.29399232,41.6209895,191241.37,2368532.39,12,0.0807425605862202
"3182",9155,9,155,4,0.058127607,-3.83058986,41.62103757,685551.89,6826015.8,12,0.100432215524611
"3183",22046,22,46,8,0.151908539,0.19100532,41.62200205,610178.39,3567311.31,12,0.171047138019474
"3184",9421,9,421,4,0.058127607,-3.458571377,41.62278104,63742.04,799011.32,12,0.0797761413442803
"3185",47022,47,22,4,0.075738188,-4.06895245,41.6235487,13591.08,145679.74,12,0.0932942356981142
"3186",9138,9,138,4,0.058127607,-3.90103978,41.62360723,29349.74,415019.28,12,0.0707189796098148
"3187",42096,42,96,5,0.046582916,-2.22496387,41.62374405,1571854.44,23297356.75,12,0.0674692179403571
"3188",25104,25,104,8,0.081162368,1.24643002,41.62390481,217430,2027652.41,12,0.107232383088776
"3189",42213,42,213,5,0.046582916,-2.16134745,41.62424287,598630.04,6790488.21,12,0.0881571429751441
"3190",25050,25,50,7,0.095860017,1.01228445,41.62522812,109660.38,1167674.14,12,0.0939135125489719
"3191",8133,8,133,6,0.035932443,1.41541536,41.62552907,287920.08,4450379.97,12,0.0646956174396048
"3192",49002,49,2,4,0.071723554,-5.4255557,41.62553743,81985.48,3614220.25,12,0.0226841405141261
"3193",47129,47,129,4,0.075738188,-4.36534117,41.6259833,129593.77,1282012.21,11,0.101086221323898
"3194",49022,49,22,4,0.071723554,-5.63510086,41.627677,75452.68,1109163.24,12,0.0680266684640576
"3195",49156,49,156,4,0.071723554,-5.36531727,41.62769404,202679.96,3535892.82,12,0.0573207306662649
"3196",9136,9,136,4,0.058127607,-3.8702272,41.62824824,36750.37,396260.58,12,0.0927429369835375
"3197",49083,49,83,4,0.071723554,-5.47519282,41.62875678,40682.62,1747296.31,12,0.0232831831482549
"3198",8053,8,53,2,0.025845089,1.861576895,41.62899055,32759.67,443981.85,12,0.0737860567948893
"3199",25048,25,48,7,0.095860017,0.78088459,41.62932424,0,5198.23,7,0
"3200",25137,25,137,7,0.095860017,0.89391515,41.62967682,0,1780.73,3,0
"3201",47195,47,195,2,0.059250071,-4.52245761,41.62974679,754955.56,9951547.11,12,0.0758631348126131
"3202",42187,42,187,5,0.046582916,-2.09028274,41.63020519,1052149.03,12360984.78,12,0.0851185442524265
"3203",50150,50,150,4,0.119008636,-1.29989133,41.63106386,101304.52,731272.82,12,0.138531772587965
"3204",8033,8,33,9,0.031564814,2.16488078,41.63121718,25544.9,48066.9,3,0.531444715594307
"3205",9141,9,141,4,0.058127607,-3.68370032,41.63134947,19307.74,143420.11,12,0.134623659122839
"3206",50219,50,219,5,0.14441377,-0.75088411,41.63158699,9997.12,74481.95,8,0.13422204977179
"3207",49132,49,132,4,0.071723554,-5.70585074,41.63170606,487302.7,4898215.99,12,0.0994857517502
"3208",47097,47,97,2,0.059250071,-5.17885293,41.63250747,410619.01,5674700.57,12,0.0723595905959845
"3209",50228,50,228,4,0.119008636,-1.27473437,41.63310259,502328.51,3162552.14,12,0.158836435816043
"3210",25093,25,93,7,0.095860017,0.87512433,41.63454577,0,2204.64,4,0
"3211",49111,49,111,3,0.041809104,-5.94632385,41.63497462,55331.06,842088.65,11,0.0657069300245289
"3212",42140,42,140,5,0.046582916,-2.11907233,41.63542852,231626.25,2199922.64,12,0.105288361412563
"3213",8261,8,261,7,0.014618856,2.70713799,41.63570977,0,633.6,1,0
"3214",49071,49,71,3,0.041809104,-6.13988139,41.63572908,0,26263.39,5,0
"3215",8179,8,179,2,0.025845089,1.9107575,41.63628777,0,3459.96,4,0
"3216",8086,8,86,8,0.020312301,2.297273637,41.6363264,10329.43,181126.79,12,0.0570287255684264
"3217",8071,8,71,6,0.035932443,1.51885626,41.63650072,184900.58,2280852.94,12,0.081066418951149
"3218",50214,50,214,3,0.083116996,-1.84077356,41.63784843,31244.78,424221.76,12,0.0736519974835803
"3219",47225,47,225,2,0.059250071,-5.06527846,41.63832475,296893.58,3324731.09,12,0.0892985242905765
"3220",47103,47,103,2,0.059250071,-4.3669226,41.63834899,207598.64,2848365.6,12,0.0728834247963113
"3221",8046,8,46,8,0.020312301,2.35643981,41.63857345,11582.94,125296.07,12,0.0924445595141172
"3222",50170,50,170,5,0.14441377,-0.41585763,41.6386397,1128259.74,5180920.42,12,0.217772065296459
"3223",9400,9,400,4,0.058127607,-3.57246886,41.63964519,0,1109.37,3,0
"3224",42158,42,158,4,0.045512964,-2.84130741,41.63975277,496525.65,7380979.08,12,0.0672709737581318
"3225",47051,47,51,2,0.059250071,-4.85684605,41.6398996,655126.1,12430149.4,12,0.0527046038561693
"3226",8106,8,106,8,0.020312301,2.39801856,41.63994246,906.62,5352.58,11,0.16937999992527
"3227",47059,47,59,4,0.075738188,-4.0991923,41.63994419,84633.11,1292779.79,12,0.0654659909248736
"3228",42144,42,144,4,0.045512964,-2.61506406,41.6401805,979362.12,19045354.15,12,0.0514226258165958
"3229",8242,8,242,2,0.025845089,1.79095095,41.64111656,15676.8,178102.37,12,0.0880212879817377
"3230",47116,47,116,4,0.075738188,-4.15593637,41.64126062,163770.61,2390037.53,12,0.0685221917833232
"3231",50266,50,266,4,0.119008636,-1.64021785,41.64231516,20.83,8052.75,2,0.00258669398652634
"3232",47180,47,180,4,0.075738188,-4.04862279,41.64240726,165278.28,3147533.8,12,0.0525104067190637
"3233",47179,47,179,4,0.075738188,-4.29268468,41.64246886,236562.95,4064025.83,12,0.0582090173378647
"3234",9339,9,339,4,0.058127607,-3.99313911,41.6426114,50999.83,995231.91,12,0.051244166799274
"3235",8185,8,185,6,0.035932443,1.57832874,41.64443902,416028.38,4963364.66,12,0.0838198295911629
"3236",42041,42,41,5,0.046582916,-2.19417027,41.64614,485061.94,5810897.41,12,0.0834745316902781
"3237",25217,25,217,7,0.095860017,1.13935429,41.64658452,1473526.92,12061020.23,12,0.122172659683865
"3238",9131,9,131,4,0.058127607,-3.64448173,41.6474269,57747.27,471288.34,8,0.122530657134441
"3239",47041,47,41,2,0.059250071,-4.95864394,41.64800008,262051.16,6915485.76,12,0.037893384368707
"3240",49123,49,123,4,0.071723554,-5.8054871,41.6483181,420870.99,6121226.69,12,0.0687559881890275
"3241",25244,25,244,7,0.095860017,1.10596977,41.64832692,122425.46,1025969.03,12,0.11932666232625
"3242",25012,25,12,9,0.115218431,0.69423798,41.64854933,416,16201.64,8,0.0256764130051032
"3243",25068,25,68,7,0.095860017,0.97018409,41.64866572,214.3,12610.95,9,0.016993168635194
"3244",25103,25,103,8,0.081162368,1.22488302,41.64886467,535967.61,4058183.02,12,0.13207083252741
"3245",47171,47,171,2,0.059250071,-5.02537975,41.64937432,1273610.1,18960312.16,12,0.0671724225451782
"3246",47001,47,1,2,0.059250071,-5.12051384,41.65025211,425212.16,4890455.45,12,0.0869473537480032
"3247",9085,9,85,4,0.058127607,-3.77925901,41.65074019,72312.79,1054357.29,12,0.0685847109759159
"3248",25912,25,912,9,0.115218431,0.38912494,41.65214356,0,56365.92,1,0
"3249",47163,47,163,2,0.059250071,-5.26934483,41.65230822,918464.07,11699092.46,12,0.0785072921801663
"3250",47186,47,186,2,0.059250071,-4.72334924,41.65232777,1300633.04,14953204.08,12,0.0869802239735098
"3251",8248,8,248,8,0.020312301,2.2265844,41.65270716,4957.93,88319.16,12,0.0561365166969432
"3252",8306,8,306,8,0.020312301,2.44470957,41.65302118,0,724.16,1,0
"3253",49235,49,235,4,0.071723554,-5.36594728,41.65312417,460598.61,7130184.51,12,0.0645984138775113
"3254",49036,49,36,3,0.041809104,-5.99820048,41.65344472,130272.9,3073995,12,0.0423790214362743
"3255",49107,49,107,4,0.071723554,-5.48844753,41.65346287,164313.29,3506850.92,12,0.0468549401581063
"3256",42016,42,16,5,0.046582916,-2.25238838,41.65428893,394112.57,5667937.3,12,0.0695336855614123
"3257",47133,47,133,2,0.059250071,-4.62766732,41.65499245,237114.71,3150209.32,12,0.0752695093924743
"3258",50069,50,69,4,0.119008636,-1.71687097,41.65512192,65.69,128.44,1,0.511445032700093
"3259",8297,8,297,6,0.035932443,1.48696178,41.65626071,810211.67,9701718.11,12,0.0835121842145546
"3260",50297,50,297,5,0.14441377,-0.87928652,41.65645655,1073618.11,6134136.89,12,0.175023500331438
"3261",25192,25,192,8,0.081162368,1.42192856,41.65771904,538254.23,8207163.52,12,0.0655834660401649
"3262",25027,25,27,7,0.095860017,1.0819755,41.65892599,66545.3,674209.21,12,0.0987012621794354
"3263",9170,9,170,4,0.058127607,-3.86218969,41.65934654,6889.34,50471.42,11,0.136499825049503
"3264",47231,47,231,2,0.059250071,-4.78289177,41.66151599,277560.47,4903655.39,12,0.0566027683278943
"3265",47226,47,226,2,0.059250071,-4.46222658,41.66315163,580915.1,10087482.64,12,0.0575877174446369
"3266",8059,8,59,2,0.025845089,1.6851867,41.66502174,235381.51,3448729.57,12,0.0682516576676669
"3267",22167,22,167,8,0.151908539,0.1912748,41.66525487,3910.03,27421.93,7,0.142587702616118
"3268",42039,42,39,5,0.046582916,-1.89661494,41.66535626,244741.97,4141449.29,12,0.0590957302292599
"3269",47168,47,168,2,0.059250071,-5.05025704,41.66553233,98583.9,1442417.66,12,0.0683462929870118
"3270",25072,25,72,8,0.081162368,1.27119164,41.66575537,1372125.45,12718220.97,12,0.107886586751134
"3271",22094,22,94,8,0.151908539,0.16187563,41.6657571,2253.37,15417.85,6,0.146153322285533
"3272",9199,9,199,4,0.058127607,-3.9853538,41.66599709,50237.37,782607.92,12,0.0641922586216608
"3273",9117,9,117,4,0.058127607,-3.94194795,41.66637828,0,2243.85,3,0
"3274",25023,25,23,9,0.115218431,0.55526727,41.66650616,7494.68,36355.63,12,0.206149088875643
"3275",50269,50,269,4,0.119008636,-1.23505923,41.66685149,30245.86,157608.59,10,0.191904895539006
"3276",47137,47,137,4,0.075738188,-4.11837892,41.66703189,255361.86,2776312.95,12,0.0919787735024612
"3277",8155,8,155,7,0.014618856,2.74918364,41.66727049,365.41,4036.72,2,0.0905215125151113
"3278",8262,8,262,2,0.025845089,1.86467074,41.66737557,7815.83,69531.21,12,0.112407507362521
"3279",42185,42,185,4,0.045512964,-2.8783399,41.67026918,59218.33,1444916.22,12,0.0409839194690471
"3280",8005,8,5,8,0.020312301,2.2625552,41.67042597,32188.7,447552.19,12,0.0719216679511724
"3281",47056,47,56,4,0.075738188,-4.04930839,41.67063753,340099.39,4603410.69,12,0.073879871448098
"3282",9018,9,18,4,0.058127607,-3.68924298,41.67155079,186857.35,2144811.43,12,0.087120642582551
"3283",42009,42,9,5,0.046582916,-2.32538048,41.67190859,635238.37,13018471.67,12,0.0487951570739179
"3284",8198,8,198,8,0.020312301,2.39990419,41.67229651,6192.59,129155.69,12,0.0479467068001418
"3285",47014,47,14,2,0.059250071,-5.06867624,41.67247049,215034.17,3020904.77,12,0.0711820419284518
"3286",25233,25,233,9,0.115218431,0.63069784,41.67267185,0,1591.42,2,0
"3287",49184,49,184,3,0.041809104,-6.16406886,41.67271268,1586.76,41768.31,12,0.0379895667313329
"3288",25228,25,228,9,0.115218431,0.60717468,41.67308475,199810.91,1416199.91,12,0.141089480792299
"3289",25052,25,52,7,0.095860017,0.81748995,41.67326493,6997.86,106051.18,12,0.0659856872879679
"3290",49016,49,16,4,0.071723554,-5.59853265,41.6735408,286936.86,3160427.2,12,0.0907905298372321
"3291",47042,47,42,2,0.059250071,-5.30538312,41.67387255,268766.73,2562008.27,12,0.104904708211578
"3292",42194,42,194,3,0.063891414,-3.04688058,41.67463593,89023.87,1294713.44,12,0.068759516391519
"3293",49030,49,30,4,0.071723554,-5.46255625,41.67518552,48027.68,1857200.38,12,0.0258602574699021
"3294",47118,47,118,4,0.075738188,-4.14654944,41.67531067,282197.13,3419031.93,12,0.0825371437815148
"3295",17023,17,23,7,0.014922335,2.79229296,41.67592157,0,358.56,1,0
"3296",8061,8,61,2,0.025845089,1.8396602,41.67613293,15534.74,263664.15,12,0.0589186660378364
"3297",22165,22,165,8,0.151908539,0.08917584,41.6761857,200501.74,1393323.52,12,0.143901783844143
"3298",47230,47,230,2,0.059250071,-4.917681,41.67622416,377978.04,7294572.38,12,0.0518163396440245
"3299",8023,8,23,8,0.020312301,2.22171953,41.67774086,452.12,15676.73,8,0.0288401981790845
"3300",49202,49,202,3,0.041809104,-5.89953802,41.67849302,214505.79,2371160.88,12,0.0904644605978823
"3301",8223,8,223,9,0.031564814,2.05744502,41.67883526,0,5974.4,1,0
"3302",25041,25,41,7,0.095860017,1.01849203,41.678852,7596.5,79795.7,12,0.0951993653793375
"3303",49155,49,155,4,0.071723554,-5.72853649,41.67998214,355109.63,3097155.18,12,0.114656712163838
"3304",8098,8,98,2,0.025845089,1.76706597,41.68029526,14151.91,464008.03,12,0.0304992782129223
"3305",49098,49,98,3,0.041809104,-6.07961835,41.68086303,103881.1,1224216.16,12,0.0848551942003445
"3306",47142,47,142,2,0.059250071,-5.14712103,41.68087539,533907.43,6795295.23,12,0.0785701594895973
"3307",50211,50,211,4,0.119008636,-1.22973094,41.68113524,31778.31,329452.51,8,0.0964579386570769
"3308",47149,47,149,2,0.059250071,-5.0340485,41.68138359,203100.65,2677502.33,12,0.0758545184907458
"3309",42036,42,36,4,0.045512964,-2.8584704,41.68138852,98594.16,1944198.63,12,0.0507119789504224
"3310",47044,47,44,2,0.059250071,-4.5877022,41.68153598,385467.09,4627116.98,12,0.0833061043552869
"3311",42044,42,44,5,0.046582916,-2.26969696,41.68170086,378557.82,6063175.95,12,0.0624355656378403
"3312",50104,50,104,5,0.14441377,-0.50528092,41.68234305,667443.44,2694309.08,12,0.247723412638315
"3313",42022,42,22,5,0.046582916,-2.20003672,41.68247959,2630877.17,30126532.68,12,0.0873275792453392
"3314",49047,49,47,4,0.071723554,-5.6517618,41.68268122,147333.01,1896713.11,12,0.0776780680342321
"3315",9438,9,438,4,0.058127607,-3.74386288,41.6826961,3689.38,34860.29,5,0.105833313492229
"3316",8234,8,234,8,0.020312301,2.39042786,41.68357746,0,2211.84,2,0
"3317",9337,9,337,4,0.058127607,-3.52130631,41.68440008,32896.28,723863.92,12,0.0454453925538933
"3318",50044,50,44,5,0.14441377,-1.21185931,41.6844071,26128.94,293468.03,12,0.0890350475314125
"3319",47224,47,224,2,0.059250071,-4.54715819,41.68577268,234554.92,3009565.11,12,0.0779364829890655
"3320",8088,8,88,8,0.020312301,2.28657941,41.68581739,0,21116.92,2,0
"3321",47143,47,143,4,0.075738188,-4.06467608,41.68617712,657636.97,8023574.69,12,0.081963089446856
"3322",47105,47,105,2,0.059250071,-4.52082762,41.68761023,431025.33,5876948.85,12,0.0733416847757659
"3323",8210,8,210,8,0.020312301,2.161917,41.68762454,1258.51,2022.72,1,0.62218695617782
"3324",9261,9,261,4,0.058127607,-3.47913831,41.68853682,272880.71,3239506.26,12,0.0842352778784258
"3325",9051,9,51,4,0.058127607,-3.87279034,41.68925075,288.15,2074.74,5,0.138884872321351
"3326",22052,22,52,8,0.151908539,0.17837924,41.68936273,22.61,40493.56,4,0.0005583603911338
"3327",25254,25,254,9,0.115218431,0.72626516,41.68942758,7931.88,69043.51,12,0.114882340135952
"3328",25078,25,78,9,0.115218431,0.69661257,41.691755,25454.29,120469.24,12,0.211292857828272
"3329",25085,25,85,8,0.081162368,1.37833145,41.69219421,472442.63,5656875.63,12,0.0835165311916182
"3330",25189,25,189,9,0.115218431,0.59696806,41.69266748,19482.12,135074.74,11,0.144232148808874
"3331",8259,8,259,8,0.020312301,2.4439721,41.69278351,0,3621.54,3,0
"3332",8042,8,42,8,0.020312301,2.35467704,41.69378551,3253.81,33574.82,12,0.0969122098048478
"3333",47227,47,227,1,0.056869062,-5.2788652,41.69412572,356783.91,3909399.46,12,0.0912630990131666
"3334",9483,9,483,4,0.058127607,-3.55528659,41.69561773,58845.57,774866.58,12,0.0759428416695943
"3335",25053,25,53,9,0.115218431,0.63287061,41.69564661,0,397.58,2,0
"3336",47155,47,155,2,0.059250071,-4.6910313,41.69635532,16706.47,188824.47,8,0.0884761916715561
"3337",50249,50,249,2,0.125280446,-1.54400751,41.69697882,3229.38,33080.19,9,0.0976227766527338
"3338",9321,9,321,4,0.058127607,-3.92785528,41.69719694,32979.43,496884.33,12,0.0663724492982099
"3339",25152,25,152,8,0.081162368,1.31885067,41.69770675,622715.68,6184724.23,12,0.100686086693958
"3340",42046,42,46,4,0.045512964,-2.81885768,41.69834745,186094.88,3104629.44,12,0.0599410923578693
"3341",49003,49,3,3,0.041809104,-6.34943716,41.69839436,0,149432.12,11,0
"3342",8139,8,139,2,0.025845089,1.97570776,41.6987531,34.33,668.2,5,0.0513768332834481
"3343",47119,47,119,4,0.075738188,-4.12804916,41.69944299,574343.04,6906379.68,12,0.0831612315875457
"3344",47217,47,217,2,0.059250071,-4.84123213,41.69957681,1253433.75,15093712.63,12,0.0830434354175193
"3345",17095,17,95,7,0.014922335,2.84739507,41.69957944,0,306.72,1,0
"3346",8182,8,182,2,0.025845089,1.87116652,41.69986456,4627.02,54383.78,10,0.0850808825719728
"3347",8284,8,284,7,0.014618856,2.7192519,41.69992525,13581.5,63521.26,6,0.213810305400113
"3348",49160,49,160,4,0.071723554,-5.54251686,41.70001156,87283.66,1102519.47,12,0.079167454521234
"3349",49233,49,233,3,0.041809104,-6.10817476,41.70040781,10439.19,204832.86,12,0.0509644302188623
"3350",9279,9,279,4,0.058127607,-3.57638649,41.70065744,10510.42,143467.7,12,0.0732598347920821
"3351",25225,25,225,7,0.095860017,1.05387518,41.7014866,77696.43,644608.63,12,0.120532717658465
"3352",8228,8,228,6,0.035932443,1.48983191,41.70149457,141875.48,1767327.33,12,0.0802768551086685
"3353",47221,47,221,2,0.059250071,-4.48382992,41.70325229,354408.53,4532712.99,12,0.0781890516302026
"3354",47039,47,39,2,0.059250071,-4.37075411,41.70358495,505881.43,6872144.63,12,0.0736133270233575
"3355",42049,42,49,5,0.046582916,-2.29994818,41.70408274,1025861.98,16406749.43,12,0.0625268268024009
"3356",25231,25,231,6,0.088994671,0.70234051,41.70468551,2772.98,56147.97,11,0.0493870036619311
"3357",8170,8,170,6,0.035932443,1.54209814,41.70526754,752726.15,11159670.64,12,0.0674505703870845
"3358",49186,49,186,4,0.071723554,-5.75489111,41.70637074,846460.37,7948005.14,12,0.106499726043207
"3359",47066,47,66,2,0.059250071,-4.7654172,41.70727852,394092.31,5699596.61,12,0.0691438950799713
"3360",49014,49,14,4,0.071723554,-5.65769302,41.71001257,343606.23,2732977.9,12,0.125725945314084
"3361",49099,49,99,3,0.041809104,-6.03979345,41.71100327,33739.93,331013.26,12,0.101929239934376
"3362",25122,25,122,7,0.095860017,0.90434264,41.71125835,0,4359.58,3,0
"3363",47115,47,115,2,0.059250071,-4.98400244,41.71165575,1287998.69,15952240.47,12,0.0807409274215887
"3364",25251,25,251,9,0.115218431,0.62031878,41.71178761,0,12356.66,8,0
"3365",42132,42,132,5,0.046582916,-2.03693634,41.71204053,1691830.83,21260293.37,12,0.0795770218480292
"3366",50043,50,43,5,0.14441377,-1.18775221,41.7124093,9756.13,188736.04,10,0.051691929109035
"3367",9256,9,256,4,0.058127607,-3.98820434,41.71263687,165944.13,2798088.72,12,0.0593062431558639
"3368",25096,25,96,7,0.095860017,1.01838395,41.71368711,1039.66,5622.84,5,0.184899445831644
"3369",42085,42,85,3,0.063891414,-3.18236149,41.71503179,774861.47,7569482.75,12,0.10236650185906
"3370",50272,50,272,5,0.14441377,-0.99446148,41.71506874,149.29,2344.68,3,0.0636718016957538
"3371",22217,22,217,6,0.113110376,-0.0433028,41.71525151,60282.89,588481.61,12,0.102438018411484
"3372",22251,22,251,6,0.113110376,-0.00834425,41.71590375,288696.72,2498688.95,12,0.11553927910875
"3373",49141,49,141,4,0.071723554,-5.69610773,41.71609672,884882.95,6713279.76,12,0.131810825950146
"3374",9055,9,55,4,0.058127607,-3.36747646,41.7170936,82427.93,898293.66,12,0.0917605607947851
"3375",42189,42,189,3,0.063891414,-3.05104607,41.71722891,28712.22,336180.7,12,0.0854071039771171
"3376",42149,42,149,4,0.045512964,-2.47580186,41.71724318,637450.93,11663813.6,12,0.0546520162153483
"3377",42139,42,139,5,0.046582916,-2.08222532,41.71740121,496383.42,5424107.19,12,0.0915143087354806
"3378",8176,8,176,6,0.035932443,1.42076522,41.71757984,800521.03,11259485.49,12,0.0710974787179196
"3379",42034,42,34,5,0.046582916,-1.81145053,41.71763859,167432.51,2128892.29,12,0.0786477130789928
"3380",22017,22,17,8,0.151908539,0.11891268,41.718281,0,16359.13,7,0
"3381",25220,25,220,6,0.088994671,0.75915149,41.71883031,1390.99,24125.82,12,0.0576556568854447
"3382",47223,47,223,1,0.056869062,-5.25012441,41.72038753,425501.85,4135774.18,12,0.10288324059318
"3383",22007,22,7,8,0.151908539,0.14512716,41.72129514,3663.4,40308.7,10,0.0908836057724511
"3384",49042,49,42,4,0.071723554,-5.54336835,41.72160738,704404.87,9169612.51,12,0.0768194805649427
"3385",42127,42,127,3,0.063891414,-3.09488236,41.72190219,164577.08,1893691.24,12,0.0869080853962233
"3386",8113,8,113,2,0.025845089,1.82721026,41.72199594,90582.01,965451.49,12,0.0938234711305899
"3387",49020,49,20,4,0.071723554,-5.45204772,41.72269295,467400.59,5552372.32,12,0.0841803400532765
"3388",42006,42,6,5,0.046582916,-2.38569404,41.72414597,430044.2,9511815.22,12,0.0452115805504472
"3389",25194,25,194,8,0.081162368,1.3570131,41.72434263,320225.18,3968683.67,12,0.080688008071956
"3390",42124,42,124,1,0.019338649,-2.85944521,41.72471394,830.95,54110.98,12,0.0153564027116123
"3391",49153,49,153,3,0.041809104,-5.87664526,41.72544886,149300.9,1091153.79,12,0.136828466682043
"3392",8095,8,95,4,0.023010988,2.05700417,41.72551464,0,7643.8,1,0
"3393",42007,42,7,3,0.063891414,-3.30409188,41.72597032,814096.56,9717981.22,12,0.0837721890555372
"3394",9428,9,428,4,0.058127607,-4.01740402,41.7272436,1058331.73,12220697.03,12,0.0866015847870177
"3395",8178,8,178,2,0.025845089,1.70630113,41.72748048,205499.82,2321608.67,12,0.0885161322213705
"3396",47178,47,178,1,0.056869062,-5.20256714,41.72774878,744728.66,5537682.85,12,0.134483804900456
"3397",8239,8,239,4,0.023010988,2.1549131,41.72792438,0,8794.6,2,0
"3398",47117,47,117,2,0.059250071,-4.42818121,41.72976176,382293.31,5836400.41,12,0.065501556292297
"3399",25134,25,134,6,0.088994671,0.7436465,41.72977565,36935.68,503240.77,12,0.0733956432027556
"3400",25219,25,219,8,0.081162368,1.27456742,41.73049158,165192.98,1845583.11,12,0.0895072018729083
"3401",49138,49,138,3,0.041809104,-5.96852785,41.73148504,93936.49,1314344.43,12,0.0714702233721187
"3402",8097,8,97,8,0.020312301,2.50242393,41.73168197,0,2087.91,1,0
"3403",25019,25,19,9,0.115218431,0.43774764,41.73168979,3903.85,14846.3,11,0.26295103830584
"3404",47206,47,206,2,0.059250071,-4.32536942,41.7327411,394115.14,5964232.05,12,0.0660797797094431
"3405",47027,47,27,2,0.059250071,-4.6472781,41.733648,93652.9,999930.61,12,0.0936593990256984
"3406",8031,8,31,6,0.035932443,1.5114597,41.73400265,217504.79,3447119.23,12,0.0630975534896134
"3407",49087,49,87,3,0.041809104,-6.17430504,41.73519551,210.63,86659.72,11,0.00243054097105322
"3408",47148,47,148,1,0.056869062,-5.32693928,41.73535635,298180.45,4044253.32,12,0.0737294196002539
"3409",25016,25,16,9,0.115218431,0.58391814,41.73631716,330194.44,2709939.03,12,0.121845708093292
"3410",50209,50,209,5,0.14441377,-1.10082877,41.73632235,0,36181.83,3,0
"3411",8189,8,189,6,0.035932443,1.57460777,41.73635219,323825.23,5478154.79,12,0.0591120993132799
"3412",22008,22,8,6,0.113110376,-0.15067546,41.73693309,0,393.6,1,0
"3413",9019,9,19,4,0.058127607,-3.43000594,41.73768375,127843.39,1357182.35,10,0.0941976514799209
"3414",9451,9,451,4,0.058127607,-3.62650283,41.73768592,168103.87,2392684.98,12,0.0702574185089756
"3415",8277,8,277,2,0.025845089,1.97750617,41.73773304,4575.94,216779.59,12,0.0211087215360081
"3416",25174,25,174,9,0.115218431,0.64077779,41.73835465,795.57,23557.69,12,0.0337711380020707
"3417",42100,42,100,5,0.046582916,-2.10120195,41.73847452,434368.18,5454483.97,12,0.0796350639930472
"3418",8082,8,82,8,0.020312301,2.67967453,41.73903942,4314.07,27854.26,6,0.154880079384626
"3419",8002,8,2,6,0.035932443,1.63134,41.73937,484954.54,6213618.31,12,0.0780470437360997
"3420",47200,47,200,2,0.059250071,-4.2698959,41.73974469,382694.91,4885103.7,12,0.0783391578770375
"3421",9168,9,168,4,0.058127607,-3.87349027,41.74103479,45126.62,809379.43,12,0.0557545921323946
"3422",42176,42,176,5,0.046582916,-2.15074907,41.74104044,277522.48,4276494.74,12,0.0648948489060927
"3423",49173,49,173,3,0.041809104,-6.43276886,41.7422556,0,323082.6,11,0
"3424",49172,49,172,3,0.041809104,-6.27738785,41.74272927,0,167172.78,6,0
"3425",9164,9,164,4,0.058127607,-3.52024149,41.74316701,177339.25,3464644.42,12,0.0511854114021894
"3426",49246,49,246,4,0.071723554,-5.64102697,41.74326887,833770.49,8146800.56,12,0.102343304449324
"3427",47098,47,98,2,0.059250071,-4.76079058,41.74386238,599978.22,10661294.51,12,0.0562763011037015
"3428",17083,17,83,7,0.014922335,2.63362376,41.74404536,0,5864.41,4,0
"3429",8218,8,218,2,0.025845089,1.80667596,41.74476103,216271.16,2129177.33,12,0.101574987180612
"3430",50132,50,132,5,0.14441377,-1.07285821,41.74482682,5871.46,62229.56,7,0.0943516232478584
"3431",25070,25,70,7,0.095860017,0.9870482,41.7467723,26707.21,291735.85,12,0.0915458624642806
"3432",49223,49,223,3,0.041809104,-6.49220744,41.74753158,0,21857.39,3,0
"3433",47009,47,9,2,0.059250071,-4.30251896,41.74858422,375288.7,4678908.17,12,0.0802086055901371
"3434",42070,42,70,1,0.019338649,-2.9384844,41.74885856,35100.83,389936.92,12,0.0900166878273542
"3435",47062,47,62,2,0.059250071,-4.18544506,41.75041981,391460.42,8113311.72,12,0.0482491531830358
"3436",25008,25,8,6,0.088994671,0.6604596,41.75100558,5840.59,117211.87,12,0.0498293389568821
"3437",8213,8,213,2,0.025845089,1.87003405,41.75150776,218535.23,2265523.64,12,0.096461244606567
"3438",47061,47,61,2,0.059250071,-4.37997808,41.75163375,588046.26,7456790.49,12,0.0788605045010457
"3439",49108,49,108,4,0.071723554,-5.7105398,41.75200564,964457.23,8319374.71,12,0.115929052797767
"3440",8140,8,140,2,0.025845089,1.90480876,41.75211432,13175.96,190617.13,12,0.0691226439092856
"3441",25240,25,240,6,0.088994671,0.81511418,41.75233958,3060.76,31722.37,12,0.0964858552497811
"3442",9017,9,17,4,0.058127607,-3.93108325,41.75274276,20872.33,428574.21,12,0.048701787258734
"3443",47144,47,144,2,0.059250071,-4.56619911,41.75351566,527347.97,7935945.26,12,0.066450555380973
"3444",50206,50,206,5,0.14441377,-0.63050338,41.75356921,85014.34,477022.98,12,0.178218542008186
"3445",25157,25,157,8,0.081162368,1.15876562,41.75462412,1108586.71,10099800.04,12,0.10976323349071
